date,commodity,food_price,inflation_annual_avg,inflation_12m,central_bank_rate,rainfall,temperature,temperature_max,temperature_min,humidity,wind_speed,food_price_lag_1,food_price_lag_3,food_price_lag_6,food_price_lag_12,food_price_change_1m,food_price_ma_3,food_price_ma_6,central_bank_rate_change_1m,target_food_price_next_month,target_date
2018-12-01,Bananas,10.0,4.69,5.71,9.0,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,,,,,,10.0,10.0,,10.0,2019-01-01
2021-01-01,Bananas,10.0,5.74,5.69,7.0,0.7919354838709679,23.90754838709677,30.62400000000001,18.40103225806452,63.9471612903226,3.8561290322580617,8.0,10.0,,,2.0,9.333333333333334,9.5,-2.0,18.75,2021-02-01
2021-02-01,Bananas,18.75,5.16,5.78,7.0,1.0442857142857147,24.79950000000001,31.69057142857141,19.06357142857143,59.52299999999998,3.674142857142858,10.0,10.0,,,8.75,12.25,11.35,0.0,10.0,2021-03-01
2021-03-01,Bananas,10.0,5.17,5.9,7.0,1.7911612903225802,25.173806451612897,31.998322580645176,19.61935483870968,59.83787096774194,4.444709677419353,18.75,8.0,,,-8.75,12.916666666666666,11.125,0.0,10.0,2021-04-01
2021-04-01,Bananas,10.0,4.66,5.76,7.0,2.957933333333333,24.55046666666667,30.21866666666668,20.13686666666666,69.45406666666668,4.395666666666665,10.0,10.0,10.0,,0.0,12.916666666666666,11.125,0.0,12.395,2021-05-01
2021-05-01,Bananas,12.395,5.2,5.87,7.0,4.084645161290321,23.198838709677418,28.791161290322574,18.890903225806447,71.30193548387098,4.230838709677419,10.0,18.75,10.0,,2.395,10.798333333333332,11.524166666666666,0.0,10.0,2021-06-01
2021-06-01,Bananas,10.0,5.35,6.32,7.0,0.9444,22.28393333333332,28.215866666666678,17.62313333333334,68.38119999999999,4.6206666666666685,12.395,10.0,8.0,,-2.395,10.798333333333332,11.8575,0.0,10.0,2021-07-01
2021-07-01,Bananas,10.0,5.53,6.55,7.0,1.0405161290322589,21.831161290322573,27.556000000000008,17.353354838709674,66.38948387096771,4.6970967741935485,10.0,10.0,10.0,,0.0,10.798333333333332,11.8575,0.0,10.0,2021-08-01
2021-08-01,Bananas,10.0,5.71,6.57,7.0,0.8192258064516129,22.778129032258075,29.13645161290323,17.586645161290317,62.746903225806456,4.781161290322578,10.0,12.395,18.75,,0.0,10.0,10.399166666666666,0.0,10.0,2021-09-01
2021-09-01,Bananas,10.0,5.35,6.91,7.0,0.8566000000000005,23.6962,30.353733333333302,18.39033333333334,61.80706666666668,5.1367999999999965,10.0,10.0,10.0,,0.0,10.0,10.399166666666666,0.0,10.0,2021-10-01
2021-10-01,Bananas,10.0,6.07,6.45,7.0,0.9926451612903228,24.777870967741944,31.445612903225797,19.28006451612903,59.91716129032259,4.692838709677422,10.0,10.0,10.0,10.0,0.0,10.0,10.399166666666666,0.0,10.0,2021-11-01
2021-11-01,Bananas,10.0,6.1,5.8,7.0,2.353666666666667,25.23273333333333,31.71406666666668,20.02933333333334,61.54279999999998,4.274666666666668,10.0,10.0,12.395,10.0,0.0,10.0,10.0,0.0,10.0,2021-12-01
2021-12-01,Bananas,10.0,5.62,5.73,7.0,3.16367741935484,23.442774193548384,29.09103225806451,19.034,72.45916129032256,4.153032258064515,10.0,10.0,10.0,8.0,0.0,10.0,10.0,0.0,10.0,2022-01-01
2022-01-01,Bananas,10.0,6.08,5.39,7.0,1.0556129032258066,23.976,30.78348387096775,18.405548387096765,61.97374193548387,3.780967741935484,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,20.0,2022-02-01
2022-02-01,Bananas,20.0,6.23,5.08,7.0,0.751928571428572,25.41328571428572,32.26628571428571,19.74971428571427,57.56485714285712,3.527714285714285,10.0,10.0,10.0,18.75,10.0,13.333333333333334,11.666666666666666,0.0,10.0,2022-03-01
2023-01-01,Bananas,10.0,7.95,8.98,8.75,0.4614193548387098,24.429354838709678,31.497419354838705,18.43832258064516,57.50322580645159,4.315354838709677,10.0,20.0,10.0,12.395,0.0,10.0,11.666666666666666,1.75,17.5,2023-02-01
2023-02-01,Bananas,17.5,8.3,9.23,8.75,0.2490714285714285,25.779071428571427,33.53999999999999,19.067071428571435,51.11364285714282,4.3248571428571445,10.0,10.0,10.0,10.0,7.5,12.5,12.916666666666666,0.0,10.805,2023-03-01
2023-03-01,Bananas,10.805,8.59,9.19,9.5,2.4013548387096764,25.384516129032253,31.94077419354838,20.057032258064517,60.971677419354855,4.06658064516129,17.5,10.0,10.0,10.0,-6.695,12.768333333333333,13.050833333333337,0.75,12.72,2023-04-01
2023-04-01,Bananas,12.72,8.71,7.9,9.5,7.197333333333333,23.745999999999984,29.0422,19.674599999999984,74.81580000000002,3.944533333333332,10.805,10.0,20.0,10.0,1.915000000000001,13.675,11.8375,0.0,10.485,2023-05-01
2023-05-01,Bananas,10.485,8.78,8.03,9.5,4.442903225806452,23.30825806451613,29.11400000000001,18.91664516129032,73.83045161290323,4.281419354838708,12.72,17.5,10.0,10.0,-2.235000000000001,11.336666666666666,11.918333333333331,0.0,10.005,2023-06-01
2023-06-01,Bananas,10.005,8.77,7.88,10.5,2.095133333333332,22.743266666666667,28.554933333333327,18.20666666666667,71.06640000000003,4.183399999999999,10.485,10.805,10.0,10.0,-0.4800000000000004,11.07,11.919166666666667,1.0,18.75,2023-07-01
2023-07-01,Bananas,18.75,8.68,7.28,10.5,1.2007741935483869,22.377032258064503,28.50600000000001,17.540967741935482,68.09154838709676,4.793741935483872,10.005,12.72,10.0,10.0,8.745000000000001,13.079999999999998,13.3775,0.0,15.0,2023-08-01
2023-08-01,Bananas,15.0,8.52,6.73,10.5,1.2456129032258063,22.88574193548387,29.28122580645161,17.85677419354839,66.17167741935486,5.026322580645161,18.75,10.485,17.5,10.0,-3.75,14.585,12.960833333333332,0.0,10.0,2023-09-01
2023-09-01,Bananas,10.0,8.32,6.78,10.5,1.2512666666666667,24.303266666666666,30.885133333333325,19.023200000000013,63.47546666666668,4.6887333333333325,15.0,10.005,10.805,10.0,-5.0,14.583333333333334,12.826666666666666,0.0,12.26,2023-10-01
2023-10-01,Bananas,12.26,8.1,6.92,10.5,2.628645161290323,24.625612903225804,31.094258064516087,19.54954838709677,65.34103225806454,4.684000000000001,10.0,18.75,12.72,20.0,2.26,12.42,12.75,0.0,15.505,2023-11-01
2023-11-01,Bananas,15.505,7.87,6.8,10.5,9.33346666666667,23.02306666666667,27.941599999999973,19.267866666666663,78.72493333333331,3.671533333333332,12.26,15.0,10.485,10.0,3.244999999999999,12.588333333333331,13.586666666666666,0.0,16.5,2023-12-01
2023-12-01,Bananas,16.5,7.67,6.63,12.5,1.8227741935483872,23.924580645161296,29.33877419354839,19.554838709677423,73.56464516129034,3.545483870967744,15.505,10.0,10.005,10.0,0.995000000000001,14.755,14.669166666666667,2.0,16.015,2024-01-01
2024-01-01,Bananas,16.015,7.5,6.85,12.5,2.3723225806451618,24.25774193548387,29.788000000000004,19.716064516129023,69.22432258064514,3.1272903225806448,16.5,12.26,18.75,10.0,-0.4849999999999994,16.006666666666664,14.213333333333331,0.0,10.05,2024-02-01
2024-02-01,Bananas,10.05,7.26,6.31,13.0,2.0566896551724128,25.350689655172413,31.520551724137945,20.212275862068964,66.31717241379307,3.741241379310345,16.015,15.505,15.0,17.5,-5.965,14.188333333333333,13.388333333333334,0.5,10.45,2024-03-01
2024-03-01,Bananas,10.45,6.97,5.7,13.0,2.327935483870968,25.79329032258065,31.81593548387097,20.99567741935485,66.56761290322584,4.041161290322585,10.05,16.5,10.0,10.805,0.3999999999999986,12.171666666666669,13.463333333333331,0.0,20.0,2024-04-01
2024-04-01,Bananas,20.0,6.73,5.0,13.0,8.986199999999998,23.79073333333333,28.397533333333328,20.36040000000001,78.19506666666669,3.6072,10.45,16.015,12.26,12.72,9.55,13.5,14.753333333333332,0.0,20.0,2024-05-01
2024-05-01,Bananas,20.0,6.49,5.1,13.0,4.229612903225806,23.623419354838685,28.854064516129032,19.470129032258058,74.99767741935482,4.029419354838709,20.0,10.05,15.505,10.485,0.0,16.816666666666666,15.5025,0.0,10.0,2024-06-01
2024-06-01,Bananas,10.0,4.64,6.22,13.0,1.2621333333333329,22.826733333333344,28.75386666666668,17.97533333333332,68.3048,4.3918,20.0,10.45,16.5,10.005,-10.0,16.666666666666668,14.419166666666667,0.0,20.0,2024-07-01
2024-07-01,Bananas,20.0,5.97,4.31,13.0,1.594709677419355,22.666129032258063,28.35070967741936,18.120193548387093,68.32929032258063,4.065354838709677,10.0,20.0,16.015,18.75,10.0,16.666666666666668,15.083333333333334,0.0,15.0,2024-08-01
2024-08-01,Bananas,15.0,5.77,4.36,12.75,0.9360000000000004,23.02948387096774,29.357999999999997,18.00567741935484,65.19645161290319,4.680645161290326,20.0,20.0,10.05,15.0,-5.0,15.0,15.908333333333331,-0.25,10.0,2024-09-01
2024-09-01,Bananas,10.0,5.5,3.56,12.75,0.904266666666667,24.14846666666667,31.002266666666657,18.607,61.10273333333333,4.912733333333333,15.0,10.0,10.45,10.0,-5.0,15.0,15.833333333333334,0.0,20.0,2024-10-01
2024-10-01,Bananas,20.0,5.14,2.72,12.0,0.8206451612903226,25.090645161290325,31.86322580645161,19.57612903225806,60.61277419354836,4.586064516129031,10.0,20.0,20.0,12.26,10.0,15.0,15.833333333333334,-0.75,20.0,2024-11-01
2024-11-01,Bananas,20.0,4.81,2.75,12.0,5.397466666666665,24.418533333333343,29.939933333333343,20.20926666666666,70.95033333333329,3.6839333333333326,20.0,15.0,20.0,15.505,0.0,16.666666666666668,15.833333333333334,0.0,20.0,2024-12-01
2024-12-01,Bananas,20.0,4.5,2.99,11.25,1.8755483870967744,24.34948387096775,30.476387096774182,19.31638709677419,66.94780645161289,3.624516129032257,20.0,10.0,10.0,16.5,0.0,20.0,17.5,-0.75,20.0,2025-01-01
2025-01-01,Bananas,20.0,4.21,3.28,11.25,0.7796774193548389,25.158451612903228,32.159225806451616,19.218838709677406,57.03458064516127,3.969612903225807,20.0,20.0,20.0,16.015,0.0,20.0,17.5,0.0,20.0,2025-02-01
2025-02-01,Bananas,20.0,3.98,3.45,10.75,0.1199999999999999,25.695428571428565,33.249857142857124,19.149,54.62171428571431,4.577000000000001,20.0,20.0,15.0,10.05,0.0,20.0,18.33333333333333,-0.5,20.0,2025-03-01
2025-03-01,Bananas,20.0,3.81,3.62,10.75,2.4451612903225803,25.729548387096774,31.886129032258072,20.82825806451615,63.927096774193565,3.830387096774193,20.0,20.0,10.0,10.45,0.0,20.0,20.0,0.0,20.0,2025-04-01
2025-04-01,Bananas,20.0,3.74,4.11,10.0,5.220666666666667,24.250733333333333,29.64446666666668,20.16893333333333,73.82386666666672,3.7092000000000014,20.0,20.0,20.0,20.0,0.0,20.0,20.0,-0.75,20.0,2025-05-01
2025-05-01,Bananas,20.0,3.63,3.75,10.0,4.08264516129032,23.566774193548387,28.9805806451613,19.4305806451613,73.60451612903228,4.216258064516128,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,20.0,2025-06-01
2025-06-01,Bananas,20.0,3.56,3.82,9.75,2.105666666666667,22.760866666666672,28.411133333333336,18.32386666666668,70.13126666666663,4.3168,20.0,20.0,20.0,10.0,0.0,20.0,20.0,-0.25,20.0,2025-07-01
2025-07-01,Bananas,20.0,3.55,4.15,9.75,1.677806451612903,22.34941935483871,28.219612903225794,17.61896774193549,67.3152903225806,4.499483870967742,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,20.0,2025-08-01
2025-08-01,Bananas,20.0,3.56,4.53,9.5,4.021999999999999,22.03522580645161,27.794451612903234,17.444258064516138,68.66664516129035,4.260129032258064,20.0,20.0,20.0,15.0,0.0,20.0,20.0,-0.25,15.0,2025-09-01
2025-09-01,Bananas,15.0,3.65,4.58,9.5,0.9335333333333332,23.50606666666667,30.20480000000001,17.999266666666667,62.95826666666672,4.427266666666666,20.0,20.0,20.0,10.0,-5.0,18.33333333333333,19.166666666666668,0.0,19.165,2025-10-01
2025-10-01,Bananas,19.165,3.8,4.56,9.25,2.074903225806452,24.370193548387096,30.639741935483865,19.28787096774194,62.97761290322581,4.31516129032258,15.0,20.0,20.0,20.0,4.164999999999999,18.055,19.0275,-0.25,20.0,2025-11-01
2025-11-01,Bananas,20.0,3.94,4.46,9.25,1.0433333333333334,24.573666666666664,30.835266666666666,19.537066666666654,65.35886666666669,4.259733333333332,19.165,20.0,20.0,20.0,0.8350000000000009,18.055,19.0275,0.0,10.0,2025-12-01
2025-12-01,Bananas,10.0,4.07,4.49,9.0,1.8190322580645149,25.00529032258064,31.20554838709679,19.921161290322583,63.28716129032258,3.802903225806451,20.0,15.0,20.0,20.0,-10.0,16.388333333333332,17.360833333333332,-0.25,10.0,2026-01-01
2026-01-01,Bananas,10.0,4.16,4.4,9.0,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,10.0,19.165,20.0,20.0,0.0,13.333333333333334,15.694166666666666,0.0,10.0,2026-02-01
2026-02-01,Bananas,10.0,4.23,4.25,8.75,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,10.0,20.0,20.0,20.0,0.0,10.0,14.027499999999998,-0.25,20.0,2026-03-01
2026-03-01,Bananas,20.0,4.29,4.39,8.75,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,10.0,10.0,15.0,20.0,10.0,13.333333333333334,14.860833333333332,0.0,20.0,2026-04-01
2026-04-01,Bananas,20.0,4.42,5.59,8.75,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,20.0,10.0,19.165,20.0,0.0,16.666666666666668,15.0,0.0,9.89,2026-05-01
2026-05-01,Bananas,9.89,4.66,6.68,8.75,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,20.0,10.0,20.0,20.0,-10.11,16.63,13.315,0.0,15.0,2026-06-01
2026-06-01,Bananas,15.0,4.88,6.41,8.75,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,9.89,20.0,10.0,20.0,5.109999999999999,14.963333333333331,14.148333333333332,0.0,20.0,2026-07-01
2026-07-01,Bananas,20.0,5.08,6.49,9.784965034965037,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,15.0,20.0,10.0,20.0,5.0,14.963333333333331,15.815,1.034965034965035,20.0,2026-08-01
2021-01-01,Beans (dolichos),8325.0,5.74,5.69,7.0,0.7919354838709679,23.90754838709677,30.62400000000001,18.40103225806452,63.9471612903226,3.8561290322580617,,,,,,8325.0,8325.0,,9000.0,2021-02-01
2021-02-01,Beans (dolichos),9000.0,5.16,5.78,7.0,1.0442857142857147,24.79950000000001,31.69057142857141,19.06357142857143,59.52299999999998,3.674142857142858,8325.0,,,,675.0,8662.5,8662.5,0.0,9000.0,2021-03-01
2021-03-01,Beans (dolichos),9000.0,5.17,5.9,7.0,1.7911612903225802,25.173806451612897,31.998322580645176,19.61935483870968,59.83787096774194,4.444709677419353,9000.0,,,,0.0,8775.0,8775.0,0.0,8775.0,2021-04-01
2021-04-01,Beans (dolichos),8775.0,4.66,5.76,7.0,2.957933333333333,24.55046666666667,30.21866666666668,20.13686666666666,69.45406666666668,4.395666666666665,9000.0,8325.0,,,-225.0,8925.0,8775.0,0.0,7551.0,2021-05-01
2021-05-01,Beans (dolichos),7551.0,5.2,5.87,7.0,4.084645161290321,23.198838709677418,28.791161290322574,18.890903225806447,71.30193548387098,4.230838709677419,8775.0,9000.0,,,-1224.0,8442.0,8530.2,0.0,8424.0,2021-06-01
2021-06-01,Beans (dolichos),8424.0,5.35,6.32,7.0,0.9444,22.28393333333332,28.215866666666678,17.62313333333334,68.38119999999999,4.6206666666666685,7551.0,9000.0,,,873.0,8250.0,8512.5,0.0,8025.0,2021-07-01
2021-09-01,Beans (dolichos),8606.5,5.35,6.91,7.0,0.8566000000000005,23.6962,30.353733333333302,18.39033333333334,61.80706666666668,5.1367999999999965,8025.0,7551.0,9000.0,,581.5,8351.833333333334,8396.916666666666,0.0,8249.0,2021-10-01
2021-10-01,Beans (dolichos),8249.0,6.07,6.45,7.0,0.9926451612903228,24.777870967741944,31.445612903225797,19.28006451612903,59.91716129032259,4.692838709677422,8606.5,8424.0,9000.0,,-357.5,8293.5,8271.75,0.0,8100.0,2021-11-01
2021-11-01,Beans (dolichos),8100.0,6.1,5.8,7.0,2.353666666666667,25.23273333333333,31.71406666666668,20.02933333333334,61.54279999999998,4.274666666666668,8249.0,8025.0,8775.0,,-149.0,8318.5,8159.25,0.0,8550.0,2021-12-01
2021-12-01,Beans (dolichos),8550.0,5.62,5.73,7.0,3.16367741935484,23.442774193548384,29.09103225806451,19.034,72.45916129032256,4.153032258064515,8100.0,8606.5,7551.0,,450.0,8299.666666666666,8325.75,0.0,8001.0,2022-01-01
2022-01-01,Beans (dolichos),8001.0,6.08,5.39,7.0,1.0556129032258066,23.976,30.78348387096775,18.405548387096765,61.97374193548387,3.780967741935484,8550.0,8249.0,8424.0,,-549.0,8217.0,8255.25,0.0,7762.5,2022-02-01
2022-02-01,Beans (dolichos),7762.5,6.23,5.08,7.0,0.751928571428572,25.41328571428572,32.26628571428571,19.74971428571427,57.56485714285712,3.527714285714285,8001.0,8100.0,8025.0,8325.0,-238.5,8104.5,8211.5,0.0,7200.0,2022-03-01
2022-03-01,Beans (dolichos),7200.0,6.29,5.56,7.0,0.9250967741935486,26.167612903225805,33.591612903225816,19.94232258064516,54.837935483870965,4.3436774193548375,7762.5,8550.0,8606.5,9000.0,-562.5,7654.5,7977.083333333333,0.0,7200.0,2022-04-01
2022-04-01,Beans (dolichos),7200.0,6.05,6.47,9.563291139240508,2.7596666666666665,25.13853333333333,31.40686666666665,20.203266666666657,64.05233333333332,4.33646666666667,7200.0,8001.0,8249.0,9000.0,0.0,7387.5,7802.25,2.5632911392405067,8820.0,2022-05-01
2022-05-01,Beans (dolichos),8820.0,6.16,7.08,9.570552147239264,2.486967741935484,23.872903225806446,29.77129032258064,19.268516129032268,68.47270967741939,4.5590322580645175,7200.0,7762.5,8100.0,8775.0,1620.0,7740.0,7922.25,0.0072610079987569,9999.0,2022-06-01
2022-06-01,Beans (dolichos),9999.0,6.29,7.91,9.760670731707316,1.2656000000000005,22.705800000000007,28.840666666666664,17.832266666666662,64.76066666666671,4.906466666666667,8820.0,7200.0,8550.0,7551.0,1179.0,8673.0,8163.75,0.1901185844680526,10459.5,2022-07-01
2022-07-01,Beans (dolichos),10459.5,6.45,8.32,9.784965034965037,1.6142580645161289,21.69451612903225,27.7987741935484,16.916645161290322,66.00006451612902,4.918193548387095,9999.0,7200.0,8001.0,8424.0,460.5,9759.5,8573.5,0.0242943032577187,11039.4,2022-08-01
2022-08-01,Beans (dolichos),11039.4,6.61,8.53,9.530821917808218,1.6161935483870968,22.14103225806452,28.39174193548388,17.18245161290323,64.63374193548387,4.733870967741937,10459.5,8820.0,7762.5,8025.0,579.8999999999996,10499.3,9119.65,-0.2541431171568167,11238.6,2022-09-01
2022-09-01,Beans (dolichos),11238.6,6.81,9.18,9.66546762589928,3.597333333333333,22.768933333333333,29.142666666666663,17.681600000000003,65.41580000000003,4.821066666666665,11039.4,9999.0,7200.0,8606.5,199.20000000000076,10912.5,9792.75,0.1346457080910621,12391.2,2022-10-01
2022-10-01,Beans (dolichos),12391.2,7.48,9.59,9.49822695035461,0.6903225806451612,23.904774193548374,30.98670967741936,18.17722580645161,59.52890322580646,4.805741935483872,11238.6,10459.5,7200.0,8249.0,1152.6000000000004,11556.4,10657.95,-0.1672406755446704,12587.0,2022-11-01
2022-11-01,Beans (dolichos),12587.0,7.38,9.48,8.75,2.975200000000001,23.739,29.523866666666667,19.328000000000003,69.0702,4.057933333333334,12391.2,11039.4,8820.0,8100.0,195.79999999999927,12072.266666666668,11285.783333333333,-0.74822695035461,12860.5,2022-12-01
2022-12-01,Beans (dolichos),12860.5,7.66,9.06,9.855,1.1950967741935483,24.37070967741937,30.68529032258063,19.27883870967742,64.15438709677423,3.945419354838709,12587.0,11238.6,9999.0,8550.0,273.5,12612.9,11762.7,1.1050000000000004,14009.5,2023-01-01
2023-01-01,Beans (dolichos),14009.5,7.95,8.98,8.75,0.4614193548387098,24.429354838709678,31.497419354838705,18.43832258064516,57.50322580645159,4.315354838709677,12860.5,12391.2,10459.5,8001.0,1149.0,13152.333333333334,12354.366666666669,-1.1050000000000004,14400.0,2023-02-01
2023-02-01,Beans (dolichos),14400.0,8.3,9.23,8.75,0.2490714285714285,25.779071428571427,33.53999999999999,19.067071428571435,51.11364285714282,4.3248571428571445,14009.5,12587.0,11039.4,7762.5,390.5,13756.666666666666,12914.466666666667,0.0,14460.0,2023-03-01
2023-03-01,Beans (dolichos),14460.0,8.59,9.19,9.5,2.4013548387096764,25.384516129032253,31.94077419354838,20.057032258064517,60.971677419354855,4.06658064516129,14400.0,12860.5,11238.6,7200.0,60.0,14289.833333333334,13451.366666666669,0.75,14850.0,2023-04-01
2023-04-01,Beans (dolichos),14850.0,8.71,7.9,9.5,7.197333333333333,23.745999999999984,29.0422,19.674599999999984,74.81580000000002,3.944533333333332,14460.0,14009.5,12391.2,7200.0,390.0,14570.0,13861.166666666666,0.0,14883.225,2023-05-01
2023-05-01,Beans (dolichos),14883.225,8.78,8.03,9.5,4.442903225806452,23.30825806451613,29.11400000000001,18.91664516129032,73.83045161290323,4.281419354838708,14850.0,14400.0,12587.0,8820.0,33.225000000000364,14731.075,14243.870833333334,0.0,14458.0,2023-06-01
2023-06-01,Beans (dolichos),14458.0,8.77,7.88,10.5,2.095133333333332,22.743266666666667,28.554933333333327,18.20666666666667,71.06640000000003,4.183399999999999,14883.225,14460.0,12860.5,9999.0,-425.2250000000004,14730.408333333333,14510.120833333334,1.0,14495.0,2023-07-01
2023-12-01,Beans (dolichos),15498.0,7.67,6.63,12.5,1.8227741935483872,23.924580645161296,29.33877419354839,19.554838709677423,73.56464516129034,3.545483870967744,13500.0,14458.0,14460.0,11238.6,1998.0,14497.666666666666,14614.0375,2.0,15717.0,2024-01-01
2024-01-01,Beans (dolichos),15717.0,7.5,6.85,12.5,2.3723225806451618,24.25774193548387,29.788000000000004,19.716064516129023,69.22432258064514,3.1272903225806448,15498.0,14495.0,14850.0,12391.2,219.0,14905.0,14758.5375,0.0,16342.2,2024-02-01
2024-04-01,Beans (dolichos),14342.85,6.73,5.0,13.0,8.986199999999998,23.79073333333333,28.397533333333328,20.36040000000001,78.19506666666669,3.6072,16342.2,15498.0,14458.0,12860.5,-1999.3500000000004,15467.35,14982.508333333331,0.5,9600.0,2024-05-01
2024-05-01,Beans (dolichos),9600.0,6.49,5.1,13.0,4.229612903225806,23.623419354838685,28.854064516129032,19.470129032258058,74.99767741935482,4.029419354838709,14342.85,15717.0,14495.0,14009.5,-4742.85,13428.35,14166.675,0.0,9600.0,2024-06-01
2024-06-01,Beans (dolichos),9600.0,4.64,6.22,13.0,1.2621333333333329,22.826733333333344,28.75386666666668,17.97533333333332,68.3048,4.3918,9600.0,16342.2,13500.0,14400.0,0.0,11180.95,13516.674999999996,0.0,7471.0,2024-07-01
2024-07-01,Beans (dolichos),7471.0,5.97,4.31,13.0,1.594709677419355,22.666129032258063,28.35070967741936,18.120193548387093,68.32929032258063,4.065354838709677,9600.0,14342.85,15498.0,14460.0,-2129.0,8890.333333333334,12178.841666666667,0.0,4500.0,2024-08-01
2024-12-01,Beans (dolichos),10066.5,4.5,2.99,11.25,1.8755483870967744,24.34948387096775,30.476387096774182,19.31638709677419,66.94780645161289,3.624516129032257,4500.0,9600.0,16342.2,14883.225,5566.5,7345.833333333333,9263.391666666666,-1.75,7785.9,2025-01-01
2025-01-01,Beans (dolichos),7785.9,4.21,3.28,11.25,0.7796774193548389,25.158451612903228,32.159225806451616,19.218838709677406,57.03458064516127,3.969612903225807,10066.5,7471.0,14342.85,14458.0,-2280.6000000000004,7450.8,8170.566666666667,0.0,7340.04,2025-02-01
2025-05-01,Beans (dolichos),7340.85,3.63,3.75,10.0,4.08264516129032,23.566774193548387,28.9805806451613,19.4305806451613,73.60451612903228,4.216258064516128,7340.04,10066.5,9600.0,13500.0,0.8100000000004002,7488.93,7417.381666666667,-1.25,7492.5,2025-06-01
2025-06-01,Beans (dolichos),7492.5,3.56,3.82,9.75,2.105666666666667,22.760866666666672,28.411133333333336,18.32386666666668,70.13126666666663,4.3168,7340.85,7785.9,7471.0,15498.0,151.64999999999964,7391.13,7420.965,-0.25,6875.1,2025-07-01
2025-07-01,Beans (dolichos),6875.1,3.55,4.15,9.75,1.677806451612903,22.34941935483871,28.219612903225794,17.61896774193549,67.3152903225806,4.499483870967742,7492.5,7340.04,4500.0,15717.0,-617.3999999999996,7236.150000000001,7816.815,0.0,7875.0,2025-08-01
2026-01-01,Beans (dolichos),8051.0,4.16,4.4,9.0,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,5700.0,6875.1,7340.04,9600.0,2351.0,7208.666666666667,7222.408333333333,-0.75,10250.1,2026-02-01
2026-02-01,Beans (dolichos),10250.1,4.23,4.25,8.75,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,8051.0,7875.0,7340.85,9600.0,2199.1000000000004,8000.366666666666,7707.283333333333,-0.25,13500.0,2026-03-01
2006-01-01,Beans (dry),39.0,9.36,8.39,9.29639175257732,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,,,,,,39.0,39.0,,42.0,2006-02-01
2006-02-01,Beans (dry),42.0,9.01,9.39,9.258021390374331,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,39.0,,,,3.0,40.5,40.5,-0.038370362202988,47.0,2006-03-01
2006-03-01,Beans (dry),47.0,8.61,8.85,9.425,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,42.0,,,,5.0,42.66666666666666,42.66666666666666,0.1669786096256693,53.0,2006-04-01
2006-04-01,Beans (dry),53.0,7.77,5.44,9.563291139240508,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,47.0,39.0,,,6.0,47.333333333333336,45.25,0.1382911392405059,51.0,2006-05-01
2006-05-01,Beans (dry),51.0,6.95,4.47,9.570552147239264,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,53.0,42.0,,,-2.0,50.333333333333336,46.4,0.0072610079987569,53.0,2006-06-01
2006-06-01,Beans (dry),53.0,6.33,4.28,9.75,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,51.0,47.0,,,2.0,52.333333333333336,47.5,0.1794478527607363,51.0,2006-07-01
2006-07-01,Beans (dry),51.0,5.73,4.16,9.75,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,53.0,53.0,39.0,,-2.0,51.66666666666666,49.5,0.0,42.0,2006-08-01
2006-08-01,Beans (dry),42.0,5.57,4.92,10.0,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,51.0,51.0,42.0,,-9.0,48.66666666666666,49.5,0.25,42.0,2006-09-01
2006-09-01,Beans (dry),42.0,5.7,5.93,10.0,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,42.0,53.0,47.0,,0.0,45.0,48.66666666666666,0.0,44.0,2006-10-01
